url_length,hostname_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,ampersand_count,percent_count,digit_count,letter_count,has_https,has_ip,subdomain_count,suspicious_word_count,is_shortened,label
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
73,54,11,0,7,2,0,3,0,0,0,0,0,19,41,1,0,3,0,0,1
22,8,6,0,1,0,0,3,0,0,0,0,0,0,17,1,0,0,0,0,1
54,31,15,0,6,1,0,3,0,0,0,0,0,0,43,1,0,1,0,0,1
24,4,12,0,1,0,0,3,0,0,0,0,0,0,19,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,8,8,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,3,40,1,0,2,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
19,11,0,0,2,1,0,2,0,0,0,0,0,0,13,1,0,1,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
73,52,13,0,7,2,0,3,0,0,0,0,0,17,43,1,0,3,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
13,5,0,0,1,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
36,16,12,0,2,0,0,4,0,0,0,0,0,0,29,1,0,1,0,0,1
73,43,22,0,6,1,0,3,0,0,0,0,0,24,38,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,4,56,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
49,37,4,0,6,2,0,3,0,0,0,0,0,5,32,1,0,2,0,0,1
28,20,0,0,1,1,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,3,60,1,0,0,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,5,57,1,0,2,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,1,12,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,8,58,1,0,1,0,0,1
35,26,1,0,2,1,0,3,0,0,0,0,0,2,26,1,0,1,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,11,55,1,0,1,0,0,1
33,25,0,0,2,0,0,2,0,0,0,0,0,0,28,1,0,1,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,2,14,1,0,0,0,0,0
31,8,15,0,1,0,0,3,0,0,0,0,0,0,26,1,0,0,1,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,1,0,0
53,27,18,0,6,0,0,3,0,0,0,0,0,2,41,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
42,24,10,0,2,0,0,4,0,0,0,0,0,0,35,1,0,1,0,0,1
73,23,43,0,6,0,0,3,0,0,0,0,0,5,58,0,0,2,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
55,13,34,0,5,0,0,6,0,0,0,0,0,2,41,1,0,0,0,0,1
30,21,1,0,2,0,0,3,0,0,0,0,0,0,24,1,0,1,0,0,1
43,34,1,0,2,2,0,3,0,0,0,0,0,6,29,1,0,1,1,0,1
73,15,50,0,5,1,0,6,0,0,0,0,0,8,52,1,0,1,0,0,1
27,11,8,0,2,0,0,3,0,0,0,0,0,0,21,1,0,0,0,0,1
42,33,1,0,2,3,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
33,24,1,0,2,0,0,3,0,0,0,0,0,0,27,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,11,54,0,4,1,0,4,0,0,0,0,0,13,50,1,0,0,0,0,1
36,27,1,0,3,0,0,3,0,0,0,0,0,2,27,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
50,20,9,12,6,1,0,3,1,1,0,0,0,0,37,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
73,35,30,0,5,2,0,4,0,0,0,0,0,7,54,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,1,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,11,55,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
34,25,1,0,1,0,0,3,0,0,0,0,0,0,29,1,0,0,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
45,36,1,0,2,2,0,3,0,0,0,0,0,5,32,1,0,1,0,0,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
44,28,8,0,2,1,0,3,0,0,0,0,0,1,36,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,10,56,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
69,15,1,44,4,0,1,3,1,2,0,1,0,12,44,1,0,0,1,0,1
55,31,16,0,5,0,0,3,0,0,0,0,0,0,46,1,0,1,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,4,58,1,0,2,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
47,39,0,0,3,2,0,2,0,0,0,0,0,3,36,1,0,2,0,0,1
40,31,1,0,2,0,0,3,0,0,0,0,0,0,34,1,0,1,0,0,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
73,17,48,0,5,1,1,5,0,0,0,0,0,2,58,1,0,1,0,0,1
26,15,3,0,2,0,0,4,0,0,0,0,0,4,15,1,0,1,0,1,1
18,10,0,0,2,0,0,2,0,0,0,0,0,0,13,1,0,1,0,0,0
38,29,1,0,2,0,0,3,0,0,0,0,0,0,32,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,8,55,1,0,0,0,0,1
26,17,1,0,1,1,0,3,0,0,0,0,0,0,20,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
28,19,1,0,2,1,0,3,0,0,0,0,0,0,21,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
23,15,0,0,1,1,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
61,49,4,0,6,4,0,3,0,0,0,0,0,2,45,1,0,2,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,15,51,1,0,1,0,0,1
35,26,1,0,2,1,0,3,0,0,0,0,0,6,22,1,0,1,0,0,1
73,43,8,0,6,1,0,3,0,0,1,0,0,23,37,1,0,1,0,0,1
51,16,27,0,5,1,0,4,0,0,0,0,0,0,40,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
45,36,1,0,2,0,0,3,0,0,0,0,0,0,39,1,0,1,0,0,1
43,34,1,0,2,2,0,3,0,0,0,0,0,6,29,1,0,1,0,0,1
45,36,1,0,2,2,0,3,0,0,0,0,0,6,31,1,0,1,0,0,1
39,19,13,0,3,0,0,3,0,0,0,0,0,2,30,0,0,1,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
40,31,1,0,2,2,0,3,0,0,0,0,0,6,26,1,0,1,1,0,1
73,14,21,30,6,0,0,7,1,1,0,0,0,12,43,0,1,2,1,0,1
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,1,0,1,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,1,0,1,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
29,22,0,0,2,0,0,2,0,0,0,0,0,0,24,0,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,1,0,1,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
73,15,1,48,4,2,0,3,1,1,0,0,0,6,55,1,0,0,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
26,17,1,0,2,0,0,3,0,0,0,0,0,3,17,1,0,1,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,4,62,1,0,1,0,0,1
73,15,50,0,5,2,0,6,0,0,0,0,0,3,56,1,0,1,0,0,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,1,0,1,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,2,61,1,0,0,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
34,16,10,0,2,0,0,4,0,0,0,0,0,4,23,1,0,1,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
73,15,50,0,4,0,0,4,0,0,0,0,0,3,61,1,0,0,0,0,1
18,10,0,0,1,1,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,8,55,1,0,0,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
18,10,0,0,1,1,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
25,16,1,0,3,0,0,3,0,0,0,0,0,2,16,1,0,2,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
32,23,1,0,2,1,0,3,0,0,0,0,0,0,25,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
37,25,1,3,3,0,0,3,1,1,0,0,0,10,18,0,0,2,0,0,1
73,15,50,0,5,2,0,6,0,0,0,0,0,6,53,1,0,1,0,0,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,0,2,18,1,0,0,0,0,1
53,15,30,0,5,1,0,5,0,0,0,0,0,0,41,1,0,0,0,0,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,1
22,13,1,0,2,0,0,3,0,0,0,0,0,0,16,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,1,30,1,0,1,0,0,1
73,29,36,0,5,2,0,5,0,0,0,0,0,12,48,1,0,1,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,5,57,1,0,2,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
34,25,1,0,3,0,0,3,0,0,0,0,0,0,27,1,0,2,1,0,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
72,43,21,0,6,2,0,3,0,0,0,0,0,20,40,1,0,1,0,0,1
38,15,15,0,1,1,0,5,0,0,0,0,0,0,30,1,0,0,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,9,54,1,0,0,0,0,1
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,1,0,1,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
22,14,0,0,1,2,0,2,0,0,0,0,0,0,16,1,0,0,0,0,1
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,1,0
23,14,1,0,2,0,0,3,0,0,0,0,0,2,15,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
36,27,1,0,2,0,0,3,0,0,0,0,0,5,25,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,1,13,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,2,41,1,0,2,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,0,2,21,1,0,1,0,0,1
41,32,1,0,2,0,0,3,0,0,0,0,0,0,35,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,1,0,1,0,0,0
33,24,1,0,2,1,0,3,0,0,0,0,0,6,20,1,0,1,0,0,1
41,26,8,0,2,1,0,3,0,0,0,0,0,4,30,0,0,1,0,0,1
24,8,8,0,1,0,0,3,0,0,0,0,0,1,18,1,0,0,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
30,21,1,0,2,0,0,3,0,0,0,0,0,0,24,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,4,58,1,0,2,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
40,31,1,0,3,1,0,3,0,0,0,0,0,4,28,1,0,2,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,1,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
23,15,0,0,1,1,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
29,21,0,0,1,0,0,2,0,0,0,0,0,0,25,1,0,0,0,1,0
64,52,4,0,6,1,0,3,0,0,0,0,0,1,52,1,0,2,1,0,1
36,16,12,0,2,0,0,3,0,0,0,0,0,0,30,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
73,11,54,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,4,56,1,0,1,0,0,1
49,37,4,0,5,0,0,3,0,0,0,0,0,0,40,1,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,3,60,1,0,0,0,0,1
38,30,0,0,2,0,0,2,0,0,0,0,0,1,32,1,0,1,0,1,1
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,0,18,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
35,26,1,0,2,1,0,3,0,0,0,0,0,0,28,1,0,1,1,0,1
73,15,1,48,6,0,0,3,1,1,0,0,0,29,32,1,0,2,0,0,1
34,25,1,0,2,0,0,3,0,0,0,0,0,0,28,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
24,15,1,0,2,1,0,3,0,0,0,0,0,2,15,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
25,16,1,0,1,0,0,3,0,0,0,0,0,0,20,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,1,0,1,0,0,0
38,29,1,0,2,2,0,3,0,0,0,0,0,6,24,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
72,43,21,0,6,2,0,3,0,0,0,0,0,21,39,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,1,13,1,0,0,0,0,0
66,43,15,0,6,1,0,3,0,0,0,0,0,22,33,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,1,14,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
38,29,1,0,2,2,0,3,0,0,0,0,0,6,24,1,0,1,0,0,1
37,28,1,0,2,1,0,3,0,0,0,0,0,6,24,1,0,1,0,0,1
39,31,1,0,2,1,0,3,0,0,0,0,0,2,30,0,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
35,26,1,0,2,1,0,3,0,0,0,0,0,6,22,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,1,0
68,56,4,0,5,4,0,3,0,0,0,0,0,4,51,1,0,1,0,0,1
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
73,28,37,0,8,1,0,6,0,0,0,0,0,6,49,1,0,2,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,3,60,1,0,0,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,1,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,1,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
43,34,1,0,2,2,0,3,0,0,0,0,0,6,29,1,0,1,0,0,1
73,20,13,31,5,0,0,4,1,1,0,0,0,14,47,1,0,0,0,0,1
29,21,0,0,1,0,0,2,0,0,0,0,0,0,25,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,7,53,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
40,31,1,0,2,2,0,3,0,0,0,0,0,6,26,1,0,1,0,0,1
28,21,0,0,2,0,0,2,0,0,0,0,0,0,23,0,0,1,1,0,1
43,25,11,0,3,0,0,4,0,0,0,0,0,1,34,0,0,2,1,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,1,0,1,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,2,17,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,1,0,1,0,0,0
24,9,7,0,1,0,0,3,0,0,0,0,0,0,19,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,1,0,1,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,3,40,1,0,2,0,0,1
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,1,0,1,0,0,0
73,21,30,13,7,0,0,6,1,1,0,0,0,8,49,1,0,2,0,0,1
40,31,1,0,2,1,0,3,0,0,0,0,0,0,33,1,0,1,0,0,1
73,15,50,0,4,0,0,4,0,0,0,0,0,3,61,1,0,0,0,0,1
41,31,3,0,2,0,0,4,0,0,0,0,0,6,28,0,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,5,8,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
